time,flow
2010-06-30,2.38205203565989
2010-07-01,2.30557650608942
2010-07-02,2.19071004892594
2010-07-03,1.79168153779575
2010-07-04,2.59463653266128
2010-07-05,3.08689404366597
2010-07-06,3.1487601702864
2010-07-07,3.12292503137611
2010-07-08,3.09122305139708
2010-07-09,2.25844201576563
2010-07-10,1.76638101784912
2010-07-11,1.7059917425599
2010-07-12,1.73550121409563
2010-07-13,1.7588233580802
2010-07-14,1.77738336445224
2010-07-15,2.24113383159033
2010-07-16,2.82891894641699
2010-07-17,2.89483153092124
2010-07-18,2.90474540363214
2010-07-19,2.90864024646215
2010-07-20,2.59845943430329
2010-07-21,3.18153638086658
2010-07-22,3.37451515351274
2010-07-23,3.39141020688506
2010-07-24,3.38109473542237
2010-07-25,3.23712682053231
2010-07-26,2.1039478507113
2010-07-27,1.87806239105781
2010-07-28,1.86129493738751
2010-07-29,1.87682730511712
2010-07-30,1.92095102385445
2010-07-31,2.16043724864147
2010-08-01,2.93492310331337
2010-08-02,3.41223748470436
2010-08-03,5.06496593263932
2010-08-04,6.17703533666059
2010-08-05,5.91289862861993
2010-08-06,5.61969803168206
2010-08-07,5.9158118654193
2010-08-08,4.24441776263393
2010-08-09,3.07853676654641
2010-08-10,3.0702098470074
2010-08-11,2.55871349589061
2010-08-12,2.02753209659848
2010-08-13,5.28763841993741
2010-08-14,8.02767947986115
2010-08-15,8.22813047931002
2010-08-16,8.37164038192064
2010-08-17,8.28546303787031
2010-08-18,5.09694467535895
2010-08-19,2.66068081015364
2010-08-20,2.83406993787878
2010-08-21,2.73722296534206
2010-08-22,2.57437586067081
2010-08-23,2.51421226832976
2010-08-24,2.5131656622456
2010-08-25,3.0331808527898
2010-08-26,3.05593319908493
2010-08-27,3.17239295056957
2010-08-28,3.49337089450355
2010-08-29,3.33157349233144
2010-08-30,2.71996423244504
2010-08-31,2.73947804953891
2010-09-01,2.81069677128749
2010-09-02,2.69354264259118
2010-09-03,2.53764752058186
2010-09-04,2.2422701870827
2010-09-05,2.22923551496839
2010-09-06,2.35750794420267
2010-09-07,2.15978910017253
2010-09-08,4.51668096385724
2010-09-09,5.93679732495435
2010-09-10,6.45996438586736
2010-09-11,7.78918933177008
2010-09-12,7.86572678319473
2010-09-13,5.5756334802668
2010-09-14,4.33708854611215
2010-09-15,4.64214993315985
2010-09-16,3.91940687116603
2010-09-17,4.38311420928865
2010-09-18,4.5984940017041
2010-09-19,4.46789173653042
2010-09-20,3.66194604254866
2010-09-21,2.88189315595403
2010-09-22,2.43026894039284
2010-09-23,2.181909487274
2010-09-24,2.23706332895263
2010-09-25,2.19616703130685
2010-09-26,2.06738632360096
2010-09-27,1.98090379383126
2010-09-28,1.97471730463056
2010-09-29,2.15048031767631
2010-09-30,2.73167994016272
2010-10-01,2.7039201227822
2010-10-02,2.69856565817751
2010-10-03,2.69557476801841
2010-10-04,2.4380828495117
2010-10-05,1.81447836613939
2010-10-06,1.82415440786905
2010-10-07,1.82165953721302
2010-10-08,1.94940313618039
2010-10-09,1.91850380884236
2010-10-10,2.05781415658433
2010-10-11,2.01760319721806
2010-10-12,2.73799844321958
2010-10-13,3.58007135258146
2010-10-14,4.05295608956406
2010-10-15,3.90572272917528
2010-10-16,4.07350015703896
2010-10-17,3.43670381204451
2010-10-18,2.43468435884641
2010-10-19,2.02238300001152
2010-10-20,2.02490403470064
2010-10-21,1.90022981049866
2010-10-22,1.81861116990185
2010-10-23,1.85295409854958
2010-10-24,1.81072809625278
2010-10-25,1.80153303156805
2010-10-26,1.81662499192532
2010-10-27,1.8509719807074
2010-10-28,1.89059828974838
2010-10-29,1.87254041862429
2010-10-30,1.81120496272414
2010-10-31,1.76275571409673
2010-11-01,1.72758951913548
2010-11-02,1.74920137260505
2010-11-03,1.79046379058421
2010-11-04,2.27829692356715
2010-11-05,2.33899013965997
2010-11-06,2.33735036735463
2010-11-07,2.30813643719124
2010-11-08,2.32026288798018
2010-11-09,1.89860582101914
2010-11-10,1.88610378737908
2010-11-11,1.87592314359803
2010-11-12,1.80568266842026
2010-11-13,1.72672280687755
2010-11-14,1.75455616412149
2010-11-15,1.78989707853443
2010-11-16,1.79845701122313
2010-11-17,1.82740962208703
2010-11-18,1.86234118965513
2010-11-19,2.08513755522511
2010-11-20,2.46984606129025
2010-11-21,2.60081054326735
2010-11-22,2.94394480088943
2010-11-23,3.36612776063401
2010-11-24,3.11056697284044
2010-11-25,2.66896175287752
2010-11-26,2.54681862319324
2010-11-27,2.23107166695505
2010-11-28,1.83279172300238
2010-11-29,1.84442555295794
2010-11-30,1.85687133294951
2010-12-01,1.86082896419523
2010-12-02,1.84262817268285
2010-12-03,1.82989232020829
2010-12-04,1.79035686936211
2010-12-05,1.71548075366494
2010-12-06,1.66530670875143
2010-12-07,1.92183246226995
2010-12-08,2.26502396827633
2010-12-09,2.26335025074736
2010-12-10,2.28313560649186
2010-12-11,2.31579296267551
2010-12-12,2.15029634049203
2010-12-13,2.01767916669087
2010-12-14,2.53196870209371
2010-12-15,3.07434790219903
2010-12-16,3.72616059121447
2010-12-17,4.06689483587955
2010-12-18,6.17104509027187
2010-12-19,7.85358701842593
2010-12-20,7.50259079873628
2010-12-21,6.92475312484334
2010-12-22,6.46390831610946
2010-12-23,4.06459872490453
2010-12-24,1.80722996281221
2010-12-25,1.62072514706677
2010-12-26,1.56482333150774
2010-12-27,2.26328147298713
2010-12-28,2.68799175095239
2010-12-29,2.76605336376097
2010-12-30,2.81903232898674
2010-12-31,2.81804097929527
2011-01-01,2.15750406400967
2011-01-02,1.80579778412748
2011-01-03,1.81780254689234
2011-01-04,1.80102188231156
2011-01-05,1.92981597050673
2011-01-06,2.03682217304681
2011-01-07,2.03251631330257
2011-01-08,1.94916544239442
2011-01-09,1.9142500048232
2011-01-10,1.74819253469172
2011-01-11,1.61597869474112
2011-01-12,1.71524840233323
2011-01-13,2.09335077391729
2011-01-14,2.19675637627952
2011-01-15,2.19384729027425
2011-01-16,2.25204983763372
2011-01-17,3.13569353125808
2011-01-18,3.81445240136461
2011-01-19,3.69426183686408
2011-01-20,3.97921399888679
2011-01-21,5.04442829076159
2011-01-22,9.35680825408788
2011-01-23,10.6749629472939
2011-01-24,10.9232320351174
2011-01-25,10.6979545582919
2011-01-26,9.58289800926396
2011-01-27,5.08871881628628
2011-01-28,7.05489696527501
2011-01-29,6.79812496886788
2011-01-30,6.68816246811006
2011-01-31,6.66405419909639
2011-02-01,5.81732204431839
2011-02-02,1.54154225919707
2011-02-03,1.56186750158676
2011-02-04,1.60302031471015
2011-02-05,1.58757364435675
2011-02-06,1.61001919955218
2011-02-07,1.61506403105207
2011-02-08,1.66777304319386
2011-02-09,1.77681164237451
2011-02-10,2.17093117989682
2011-02-11,2.39896084081876
2011-02-12,2.41428074372074
2011-02-13,2.40343061579497
2011-02-14,2.31645102449648
2011-02-15,1.92056545908515
2011-02-16,1.68886309758411
2011-02-17,1.69254456999131
2011-02-18,1.81974292669364
2011-02-19,1.95866723421123
2011-02-20,2.02637696270999
2011-02-21,2.11088833947558
2011-02-22,2.16006337237412
2011-02-23,2.13709962473325
2011-02-24,2.06083987543669
2011-02-25,2.33609765615417
2011-02-26,2.62177255449563
2011-02-27,2.54601769366529
2011-02-28,2.54854172248588
2011-03-01,2.7434781761276
2011-03-02,2.66661020847065
2011-03-03,2.97993916258995
2011-03-04,4.17094599046415
2011-03-05,4.99150826673602
2011-03-06,4.69281738663851
2011-03-07,4.4498849072542
2011-03-08,3.7987997196693
2011-03-09,2.63605580836835
2011-03-10,1.71351575343001
2011-03-11,1.78407192306032
2011-03-12,1.82826770440261
2011-03-13,1.86047142114959
2011-03-14,1.87152789104058
2011-03-15,1.92781376225774
2011-03-16,1.94588599646323
2011-03-17,2.07810098637862
2011-03-18,2.18090197627865
2011-03-19,2.15256550253297
2011-03-20,2.9807573230927
2011-03-21,6.11273603301399
2011-03-22,5.92925818507832
