time,flow
2010-06-30,1.76669062002543
2010-07-01,1.66836349378434
2010-07-02,1.51400337994741
2010-07-03,0.988962472980126
2010-07-04,2.03038851059242
2010-07-05,2.67013989833769
2010-07-06,2.74795766290065
2010-07-07,2.70986441250964
2010-07-08,2.66576492713697
2010-07-09,1.58185257494644
2010-07-10,0.941746380423975
2010-07-11,0.864208655124092
2010-07-12,0.904961294359645
2010-07-13,0.932135768638595
2010-07-14,0.955162010576493
2010-07-15,1.56863280899277
2010-07-16,2.34538670317632
2010-07-17,2.43384520098267
2010-07-18,2.45556558591869
2010-07-19,2.46386680048056
2010-07-20,2.05613238916593
2010-07-21,2.82273109304166
2010-07-22,3.08191680847299
2010-07-23,3.09812516429178
2010-07-24,3.08504218177912
2010-07-25,2.89518488871657
2010-07-26,1.39895121217158
2010-07-27,1.09469626884775
2010-07-28,1.07524050480601
2010-07-29,1.09743389798545
2010-07-30,1.1563544925447
2010-07-31,1.46936625361265
2010-08-01,2.48951000256087
2010-08-02,3.11998768749934
2010-08-03,5.28851862888133
2010-08-04,6.75051582773704
2010-08-05,6.41495942233878
2010-08-06,6.03020488988443
2010-08-07,6.41784294082644
2010-08-08,4.22138238971295
2010-08-09,2.68670578565398
2010-08-10,2.67414896625315
2010-08-11,2.00338113298017
2010-08-12,1.29528977192585
2010-08-13,5.57844140309651
2010-08-14,9.18255226902715
2010-08-15,9.44875980820273
2010-08-16,9.63924176449566
2010-08-17,9.53665842015668
2010-08-18,5.34935412529559
2010-08-19,2.14779162815059
2010-08-20,2.37502499661275
2010-08-21,2.24323819704073
2010-08-22,2.02658438076932
2010-08-23,1.94806794210456
2010-08-24,1.94098286548916
2010-08-25,2.62520217105055
2010-08-26,2.66059756560642
2010-08-27,2.81795385031873
2010-08-28,3.24152602599702
2010-08-29,3.02993344910391
2010-08-30,2.21856799957391
2010-08-31,2.23927585875563
2010-09-01,2.32886557360865
2010-09-02,2.16640809343687
2010-09-03,1.95669622615519
2010-09-04,1.56833127427657
2010-09-05,1.54699982728774
2010-09-06,1.71992352444555
2010-09-07,1.46788235920135
2010-09-08,4.57481528096301
2010-09-09,6.44807155721652
2010-09-10,7.14515768136404
2010-09-11,8.89207826462346
2010-09-12,8.99372919087013
2010-09-13,5.98223765327176
2010-09-14,4.35155522191702
2010-09-15,4.75112781738294
2010-09-16,3.79492188414464
2010-09-17,4.39433492278293
2010-09-18,4.67002868489379
2010-09-19,4.49147392431194
2010-09-20,3.42313175335013
2010-09-21,2.39745483838156
2010-09-22,1.80354759506389
2010-09-23,1.47898784670569
2010-09-24,1.55427894701495
2010-09-25,1.50575004676802
2010-09-26,1.34179961774623
2010-09-27,1.23968712307635
2010-09-28,1.2397394177447
2010-09-29,1.478758990193
2010-09-30,2.24921317924403
2010-10-01,2.21486308402756
2010-10-02,2.2084397823014
2010-10-03,2.20439025919792
2010-10-04,1.86562029192632
2010-10-05,1.04282662902397
2010-10-06,1.05370999839728
2010-10-07,1.04791333421567
2010-10-08,1.2124882491516
2010-10-09,1.168755985501
2010-10-10,1.34842797775864
2010-10-11,1.28523826435965
2010-10-12,2.22353993808078
2010-10-13,3.33349308684259
2010-10-14,3.95791564141538
2010-10-15,3.76932843841893
2010-10-16,4.00237615597627
2010-10-17,3.17514431189377
2010-10-18,1.85664031064934
2010-10-19,1.3117169785102
2010-10-20,1.30910584982692
2010-10-21,1.1415256127674
2010-10-22,1.03492253920834
2010-10-23,1.08111939202735
2010-10-24,1.02871217955033
2010-10-25,1.02394280960052
2010-10-26,1.04852580370578
2010-10-27,1.09532959720754
2010-10-28,1.14894037094788
2010-10-29,1.12584261766791
2010-10-30,1.04323598424829
2010-10-31,0.976532140361765
2010-11-01,0.928382395649449
2010-11-02,0.954920470110836
2010-11-03,1.00709129446459
2010-11-04,1.64874583966948
2010-11-05,1.7291486977147
2010-11-06,1.72770008854011
2010-11-07,1.69038416781979
2010-11-08,1.70791307210577
2010-11-09,1.15465865787719
2010-11-10,1.14017122854906
2010-11-11,1.12835293817383
2010-11-12,1.04035483539277
2010-11-13,0.946369687229684
2010-11-14,0.98436691106567
2010-11-15,1.03773616419681
2010-11-16,1.04997185378537
2010-11-17,1.08802025349585
2010-11-18,1.1302478320592
2010-11-19,1.43075828495911
2010-11-20,1.93895807210419
2010-11-21,2.1124378294661
2010-11-22,2.56193728505991
2010-11-23,3.11248549396958
2010-11-24,2.76881323332195
2010-11-25,2.18045831689927
2010-11-26,2.01711170617369
2010-11-27,1.6005582364569
2010-11-28,1.08043638236698
2010-11-29,1.10147030760004
2010-11-30,1.12285576999952
2010-12-01,1.13293774184185
2010-12-02,1.11199832035748
2010-12-03,1.09434770116189
2010-12-04,1.0438407920301
2010-12-05,0.952970985742066
2010-12-06,0.891654604041577
2010-12-07,1.23056501460078
2010-12-08,1.68119786420371
2010-12-09,1.6797856990601
2010-12-10,1.70221307277457
2010-12-11,1.7386569676008
2010-12-12,1.52314344790277
2010-12-13,1.35139080744737
2010-12-14,2.02318267423093
2010-12-15,2.74474927934311
2010-12-16,3.61389160248717
2010-12-17,4.06677546765934
2010-12-18,6.84625978607113
2010-12-19,9.06649490295949
2010-12-20,8.60712518861104
2010-12-21,7.85275787275991
2010-12-22,7.25211405486282
2010-12-23,4.10450608696468
2010-12-24,1.14604716041677
2010-12-25,0.892857016560996
2010-12-26,0.808623730550262
2010-12-27,1.72770917412879
2010-12-28,2.26370580836499
2010-12-29,2.35030916272235
2010-12-30,2.4157048648944
2010-12-31,2.41207234223465
2011-01-01,1.53145812128862
2011-01-02,1.07444278279706
2011-01-03,1.09622155496914
2011-01-04,1.08125551649462
2011-01-05,1.26486183047286
2011-01-06,1.41645158468777
2011-01-07,1.41728930491573
2011-01-08,1.31549841145237
2011-01-09,1.26618784913844
2011-01-10,1.03285872832156
2011-01-11,0.852592180622806
2011-01-12,0.968608977265009
2011-01-13,1.45346960110786
2011-01-14,1.5871608655037
2011-01-15,1.58877047425215
2011-01-16,1.65865883392945
2011-01-17,2.84425595018531
2011-01-18,3.75139528667797
2011-01-19,3.60289245556109
2011-01-20,3.9915192591656
2011-01-21,5.41259864774324
2011-01-22,11.0774574695938
2011-01-23,12.7981874878307
2011-01-24,13.1098194960781
2011-01-25,12.7922150418797
2011-01-26,11.3078931521736
2011-01-27,5.39593237448647
2011-01-28,7.99331245794279
2011-01-29,7.67017462463557
2011-01-30,7.54671129192013
2011-01-31,7.52209079502196
2011-02-01,6.41343416750697
2011-02-02,0.785980726347709
2011-02-03,0.827192739987128
2011-02-04,0.881256290620846
2011-02-05,0.872883494286172
2011-02-06,0.904878921698619
2011-02-07,0.91508669538865
2011-02-08,0.96605223890848
2011-02-09,1.09046116910166
2011-02-10,1.60064317779851
2011-02-11,1.88847555170802
2011-02-12,1.89751491976997
2011-02-13,1.87953076049538
2011-02-14,1.77432533267442
2011-02-15,1.25818134951545
2011-02-16,0.957370220297296
2011-02-17,0.956381734851753
2011-02-18,1.11639116519756
2011-02-19,1.29100325068477
2011-02-20,1.36362628939653
2011-02-21,1.46703060404159
2011-02-22,1.53520945556374
2011-02-23,1.50689711051109
2011-02-24,1.41086454555158
2011-02-25,1.7732729720485
2011-02-26,2.14601125243064
2011-02-27,2.05330305353712
2011-02-28,2.05852990924276
2011-03-01,2.31911047681701
2011-03-02,2.2158465391464
2011-03-03,2.64380781892664
2011-03-04,4.21661669121598
2011-03-05,5.30125412542202
2011-03-06,4.90617291350891
2011-03-07,4.58730898804165
2011-03-08,3.71325280718058
2011-03-09,2.16491689761286
2011-03-10,0.939208467424375
2011-03-11,1.01785929128027
2011-03-12,1.07261822634847
2011-03-13,1.11715957265816
2011-03-14,1.13666277564127
2011-03-15,1.21347340175789
2011-03-16,1.23753556191601
2011-03-17,1.41784192295268
2011-03-18,1.55662881123153
2011-03-19,1.51745735007706
2011-03-20,2.61305004421255
2011-03-21,6.74296984040863
2011-03-22,6.50569129099648
2011-03-23,6.28079938963056
2011-03-24,6.35936543758098
2011-03-25,5.87724472399824
2011-03-26,2.99096326309598
2011-03-27,3.2685155923628
2011-03-28,3.27463046481829
2011-03-29,3.12256244272321
2011-03-30,2.39738476322708
2011-03-31,1.19653227882043
2011-04-01,1.43790101122177
2011-04-02,2.19401658280636
2011-04-03,3.97386704404535
2011-04-04,5.26944503401825
2011-04-05,5.19828101481741
2011-04-06,4.69519407190015
2011-04-07,3.96280060253536
2011-04-08,2.26566656887712
2011-04-09,1.05306434332859
2011-04-10,1.08088774416392
2011-04-11,1.10362257260481
2011-04-12,1.12452413926136
2011-04-13,1.10666158345818
2011-04-14,1.10252387054085
2011-04-15,1.42436067205135
2011-04-16,1.64492154587755
2011-04-17,1.64896022244376
2011-04-18,1.61444316236513
2011-04-19,1.53911049179852
2011-04-20,1.25095640914966
2011-04-21,1.34580140671492
2011-04-22,1.45224019507975
2011-04-23,1.61594979460499
2011-04-24,2.88536731072401
2011-04-25,8.78244324438381
2011-04-26,9.49050117703215
2011-04-27,9.32745049542137
2011-04-28,9.15590544475981
2011-04-29,7.88561739622908
2011-04-30,1.93966400887311
2011-05-01,2.66941240139565
2011-05-02,5.61061048796908
2011-05-03,6.05191800807925
2011-05-04,6.36660094663171
2011-05-05,7.5778223125111
2011-05-06,6.78530915781332
2011-05-07,4.09319222338779
2011-05-08,3.70743056012801
2011-05-09,3.42925026283691
2011-05-10,3.6623389758223
2011-05-11,4.31932136839136
2011-05-12,4.25494374595003
2011-05-13,4.29079509885004
2011-05-14,4.53967819778383
2011-05-15,3.26083647943967
2011-05-16,1.59779980564655
2011-05-17,1.46211105761282
2011-05-18,1.43255889532515
2011-05-19,1.17281256751662
2011-05-20,0.96974481180526
2011-05-21,1.00925164516651
2011-05-22,1.01766692629796
2011-05-23,1.01997996654841
2011-05-24,1.09480309082202
2011-05-25,4.95156750409083
2011-05-26,7.21240560461194
2011-05-27,7.21666449599892
2011-05-28,7.16895394483849
2011-05-29,7.07092710343109
2011-05-30,3.20081697749368
2011-05-31,0.92199070806128
2011-06-01,0.892931867104594
2011-06-02,0.931414518003662
2011-06-03,2.12520101100775
2011-06-04,4.94442300242764
2011-06-05,5.0636983100568
2011-06-06,5.19202237309827
2011-06-07,5.3021500647529
2011-06-08,4.19536573932753
2011-06-09,2.93017390814725
2011-06-10,4.28986422917468
2011-06-11,4.58482895622877
2011-06-12,4.45581292228609
2011-06-13,4.37972315899442
2011-06-14,2.80546871777924
2011-06-15,1.32801095668187
2011-06-16,1.02590805916121
2011-06-17,3.01791271850987
2011-06-18,3.59488905900154
2011-06-19,4.12750588815598
2011-06-20,4.41876386021082
2011-06-21,4.31611565437024
2011-06-22,2.75333220433895
2011-06-23,2.91695793934678
2011-06-24,2.74474637162702
2011-06-25,2.4301416686678
2011-06-26,2.40622505430352
2011-06-27,2.08260254746675
2011-06-28,1.68070415238992
2011-06-29,1.33625831139495
2011-06-30,1.36776476306847
2011-07-01,1.37209309242329
2011-07-02,1.27762769064688
2011-07-03,0.99129620291047
2011-07-04,1.50604577108033
2011-07-05,1.93246875102283
2011-07-06,2.20758509238694
2011-07-07,2.42734620779396
2011-07-08,2.53049080271471
2011-07-09,2.51746857054309
2011-07-10,2.48570371126807
2011-07-11,2.55954903176841
2011-07-12,2.50718198935753
2011-07-13,2.86355905324438
2011-07-14,2.55442787057742
2011-07-15,2.13703203696985
2011-07-16,1.7935983302144
2011-07-17,1.63556755056572
2011-07-18,1.15489763627893
2011-07-19,0.993243639996586
2011-07-20,1.26064093936767
2011-07-21,1.97119322764432
2011-07-22,2.35687995339108
2011-07-23,3.02360106309751
2011-07-24,3.19857528601527
2011-07-25,2.90944145092532
2011-07-26,2.24971702832599
2011-07-27,1.91328627958646
2011-07-28,1.21839127643755
2011-07-29,1.0349370595274
2011-07-30,1.07057798047803
2011-07-31,1.03651407601423
2011-08-01,0.994352541348352
2011-08-02,0.995856689477659
2011-08-03,0.980824080638479
2011-08-04,0.984752277041014
2011-08-05,0.976940575495497
2011-08-06,1.09296962813588
2011-08-07,1.14628789625347
2011-08-08,1.16525376935594
2011-08-09,1.18182660420077
2011-08-10,1.83306524280734
2011-08-11,2.1003070403531
2011-08-12,2.17213286468568
2011-08-13,2.126655725582
2011-08-14,2.12867526978997
2011-08-15,1.51349060479439
2011-08-16,1.10453793527687
2011-08-17,0.968329408006325
2011-08-18,0.994770282406136
2011-08-19,0.975357909809368
2011-08-20,0.94110468799281
2011-08-21,0.959715336346858
2011-08-22,0.988457021874891
2011-08-23,0.994923836425721
2011-08-24,0.989555484377588
2011-08-25,0.981487443908741
2011-08-26,0.976271627747928
2011-08-27,0.982011400055908
2011-08-28,1.0716540262242
2011-08-29,1.56694893289624
2011-08-30,1.64666269239165
2011-08-31,1.61431559668018
2011-09-01,1.60620972327651
2011-09-02,1.51259137108729
2011-09-03,1.03094501447936
2011-09-04,0.984610209743434
2011-09-05,1.02278560771065
2011-09-06,1.01440787679516
2011-09-07,1.03447971514444
2011-09-08,1.04461573298224
2011-09-09,1.03633314834499
2011-09-10,1.83005136748197
2011-09-11,2.5467958970283
2011-09-12,2.54597894130068
2011-09-13,2.57112361787063
2011-09-14,2.5937319441584
2011-09-15,1.81594007236931
2011-09-16,1.11843168533299
2011-09-17,1.39171329761058
2011-09-18,1.65495958116306
2011-09-19,1.76567421268899
2011-09-20,1.71974172882949
2011-09-21,1.71843487034608
2011-09-22,1.4565416929485
2011-09-23,1.17356167473424
2011-09-24,1.4400464493967
2011-09-25,1.81340646390363
2011-09-26,1.79414262625839
2011-09-27,1.76298815492408
2011-09-28,1.74663606998449
2011-09-29,1.32918206899677
2011-09-30,1.03872092910886
2011-10-01,1.29025323619821
2011-10-02,3.70573985801528
2011-10-03,5.57546453371044
2011-10-04,6.11490684041692
2011-10-05,6.41602557567879
2011-10-06,6.19951122248096
2011-10-07,3.8102397750036
2011-10-08,2.02338199916078
2011-10-09,2.00453180656111
2011-10-10,4.61018241242876
2011-10-11,8.69298883010084
2011-10-12,9.12654232536176
2011-10-13,9.10246273709306
2011-10-14,8.85433366835935
2011-10-15,6.1516402527625
2011-10-16,2.15499674157564
2011-10-17,2.53935817687027
2011-10-18,2.89944240584992
2011-10-19,2.82424539171121
2011-10-20,2.52714369660953
2011-10-21,2.83866154935432
2011-10-22,2.75102012037201
2011-10-23,2.52969120418691
2011-10-24,2.32261268246632
2011-10-25,2.34463273925369
2011-10-26,1.96893610032953
2011-10-27,1.24594124293093
2011-10-28,1.27675908566862
2011-10-29,1.49115314613743
2011-10-30,1.55639466887354
2011-10-31,2.22678312969966
2011-11-01,4.30708939839206
2011-11-02,4.10996160994103
2011-11-03,4.00436416736084
2011-11-04,3.89055444173688
2011-11-05,3.25118084044718
2011-11-06,1.25171098181722
2011-11-07,1.19836915150428
2011-11-08,1.08795356841282
2011-11-09,1.13561141311086
2011-11-10,0.986725114955164
2011-11-11,0.934558401096624
2011-11-12,1.02071202978548
2011-11-13,1.80897783811714
2011-11-14,2.4546641738575
2011-11-15,2.69075674505597
2011-11-16,2.60353736266131
2011-11-17,2.44885036612328
2011-11-18,1.65835111198362
2011-11-19,0.978283665468553
2011-11-20,0.779930980437884
2011-11-21,0.792085262740855
2011-11-22,0.852995735868363
2011-11-23,1.10483671603032
2011-11-24,1.05288261124693
2011-11-25,0.997783315242204
2011-11-26,1.03090352645571
2011-11-27,1.03373552398003
2011-11-28,0.821527533037553
2011-11-29,0.905610326174921
2011-11-30,0.957804020832022
2011-12-01,1.26302840958099
2011-12-02,1.95488615954628
2011-12-03,2.95233869407933
2011-12-04,4.08329856968496
2011-12-05,4.61629761258211
2011-12-06,4.53866563605353
2011-12-07,3.92362572963677
2011-12-08,2.96973934248928
2011-12-09,1.88955172149667
2011-12-10,1.36973433705047
2011-12-11,1.62472863168506
2011-12-12,2.28251741810604
2011-12-13,2.7727486575774
2011-12-14,4.85543624496922
2011-12-15,6.33514634789578
2011-12-16,7.179765220782
2011-12-17,7.50287654939442
2011-12-18,7.01859500771574
2011-12-19,4.91880197122025
2011-12-20,3.53410744201705
2011-12-21,2.54786737292442
2011-12-22,1.73784847821662
2011-12-23,1.67891193721139
2011-12-24,1.75209408235718
2011-12-25,1.81672562700966
2011-12-26,1.51805265101728
2011-12-27,1.31975347491685
2011-12-28,1.55963725564286
2011-12-29,3.8891504212788
2011-12-30,8.17050995330928
2011-12-31,10.4319871425502
2012-01-01,10.9263919198554
2012-01-02,10.9112119547268
2012-01-03,8.636490666103
2012-01-04,4.22446237973114
2012-01-05,1.94325737757769
2012-01-06,2.37903821952042
2012-01-07,4.82655871335222
2012-01-08,5.48208388090529
2012-01-09,6.53207110597782
2012-01-10,6.91680905508583
2012-01-11,6.02381913292165
2012-01-12,3.86474939458273
2012-01-13,3.08405734536424
2012-01-14,2.01571694929425
2012-01-15,1.59971866353447
2012-01-16,1.54975424976709
2012-01-17,1.05601529428348
2012-01-18,1.02020575471298
2012-01-19,1.00762983711305
2012-01-20,0.971001927756293
2012-01-21,0.986678530327837
2012-01-22,0.935131875176791
2012-01-23,0.9357311268314
2012-01-24,0.96882931042119
2012-01-25,0.992043227709257
2012-01-26,1.19847700811104
2012-01-27,1.44568487785514
2012-01-28,1.39425725054323
2012-01-29,1.4228048821027
2012-01-30,1.45157714659887
2012-01-31,1.18596586468222
2012-02-01,0.95550770835451
2012-02-02,1.03636935676518
2012-02-03,0.975094615064979
2012-02-04,0.91953439442801
2012-02-05,0.901485938461174
2012-02-06,0.897979864762438
2012-02-07,0.907445560527212
2012-02-08,0.960974798990194
2012-02-09,0.984073125557299
2012-02-10,1.10649771612006
2012-02-11,1.2611246431812
2012-02-12,1.99314592126474
2012-02-13,3.03237688832446
2012-02-14,4.3160421668903
2012-02-15,4.82742373720558
2012-02-16,5.1785655926457
2012-02-17,4.69477785057995
2012-02-18,3.71991026747733
2012-02-19,2.59838237727504
2012-02-20,2.19015525609818
2012-02-21,2.57699894281506
2012-02-22,4.10326950797282
2012-02-23,4.92012250815045
2012-02-24,4.72979975226874
2012-02-25,4.55789027787175
2012-02-26,3.62666020092628
2012-02-27,3.46453604370521
2012-02-28,4.27859703844432
2012-02-29,4.46861628153617
2012-03-01,4.78241738147132
2012-03-02,5.71605592065703
2012-03-03,4.04551134243685
2012-03-04,2.32385364115466
2012-03-05,2.18732182140065
2012-03-06,1.86577978342058
