time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-03-04,     127.737,     455.806,      15.996,      75.231,       3.963,     0.00054,     0.00000, 98394.10000
1980-03-05,     166.701,     393.240,      15.330,      70.820,       4.416,     0.00046,     0.00000, 98682.60000
1980-03-06,     148.202,     415.840,      14.838,      76.281,       4.739,     0.00308,     0.00000, 98562.80000
1980-03-07,     182.964,     366.656,      15.766,      73.226,       4.143,     0.00399,     0.00000, 98410.70000
1980-03-08,     191.682,     350.574,      15.661,      74.261,       0.885,     0.00029,     0.00000, 98180.30000
1980-03-09,     195.155,     345.277,      16.270,      75.842,       2.062,     0.00028,     0.00000, 97901.60000
1980-03-10,     155.432,     403.014,      16.126,      85.148,       1.851,     0.00204,     0.00000, 97726.30000
1980-03-11,     135.789,     429.673,      15.847,      90.850,       2.876,     0.01404,     0.00000, 97168.40000
1980-03-12,     193.283,     334.160,      14.608,      69.041,       2.231,     0.00956,     0.00000, 97577.00000
1980-03-13,     135.335,     414.709,      13.209,      71.198,       2.282,     0.00019,     0.00000, 98285.50000
1980-03-14,      29.480,     495.512,      12.950,      91.333,       3.538,     0.05992,     0.00000, 96496.40000
1980-03-15,     147.307,     400.607,      14.986,      78.668,       6.317,     0.04714,     0.00000, 96370.70000
1980-03-16,     143.651,     391.493,      12.315,      68.751,       6.278,     0.00121,     0.00000, 96619.00000
1980-03-17,     192.777,     306.553,      11.025,      64.760,       3.200,     0.00099,     0.00000, 97464.20000
1980-03-18,     128.354,     418.004,      13.655,      80.141,       3.263,     0.00023,     0.00000, 98042.60000
1980-03-19,     148.871,     394.243,      16.071,      80.288,       4.252,     0.00014,     0.00000, 97877.30000
1980-03-20,     190.392,     310.117,      13.043,      67.194,       4.077,     0.00009,     0.00000, 97925.30000
1980-03-21,     183.328,     314.233,      11.964,      67.567,       2.530,     0.00007,     0.00000, 98080.60000
1980-03-22,     123.588,     418.616,      13.803,      81.225,       1.072,     0.00036,     0.00000, 97787.00000
1980-03-23,      73.938,     502.605,      14.173,      87.771,       0.914,     0.00158,     0.00000, 97562.90000
1980-03-24,     102.739,     453.954,      14.544,      86.339,       0.960,     0.00237,     0.00000, 97304.90000
1980-03-25,     149.221,     368.071,      13.778,      77.373,       2.135,     0.00112,     0.00000, 97256.50000
1980-03-26,     159.408,     348.300,      13.832,      70.767,       1.549,     0.00045,     0.00000, 97708.70000
1980-03-27,     135.633,     387.815,      14.046,      80.380,       1.684,     0.00022,     0.00000, 98010.40000
1980-03-28,     121.959,     415.152,      15.236,      87.843,       3.250,     0.00175,     0.00000, 97809.60000
1980-03-29,     128.282,     405.303,      16.023,      85.277,       2.455,     0.00073,     0.00000, 98158.70000
1980-03-30,     117.210,     423.888,      16.199,      89.987,       4.797,     0.01528,     0.00000, 97493.60000
1980-03-31,     154.823,     333.990,      12.212,      80.380,       5.620,     0.01830,     0.00000, 96945.60000
1980-04-01,      95.200,     440.563,      12.435,      87.325,       4.959,     0.01538,     0.00000, 96660.30000
1980-04-02,     135.706,     353.287,      10.858,      80.910,       6.269,     0.01439,     0.00000, 96698.00000
1980-04-03,     126.353,     367.904,      10.751,      76.895,       2.205,     0.00137,     0.00000, 97853.50000
1980-04-04,     128.133,     361.880,      10.718,      79.916,       0.177,     0.00010,     0.00000, 98182.20000
1980-04-05,      85.761,     445.539,      11.781,      83.422,       2.629,     0.00258,     0.00000, 97968.70000
1980-04-06,      75.045,     476.250,      13.864,      92.651,       2.078,     0.01043,     0.00000, 97781.70000
1980-04-07,      98.449,     427.458,      13.838,      92.624,       1.145,     0.02680,     0.00000, 97634.50000
1980-04-08,     103.348,     413.650,      13.553,      95.626,       2.133,     0.04760,     0.00000, 97028.30000
1980-04-09,     117.924,     377.221,      12.468,      87.795,       1.438,     0.00975,     0.00000, 96784.50000
1980-04-10,      81.482,     450.039,      12.574,      82.920,       4.130,     0.00194,     0.00000, 97048.30000
1980-04-11,     127.496,     351.451,      12.027,      72.780,       3.697,     0.00101,     0.00000, 97800.40000
1980-04-12,     114.563,     373.237,      11.613,      76.143,       1.370,     0.00032,     0.00000, 98594.80000
1980-04-13,     118.139,     361.940,      11.416,      81.540,       0.106,     0.00037,     0.00000, 99122.10000
1980-04-14,     150.747,     293.087,      12.073,      83.885,       1.333,     0.00004,     0.00000, 99144.10000
1980-04-15,     122.020,     351.821,      12.295,      87.283,       0.507,     0.00006,     0.00000, 99213.00000
1980-04-16,     131.557,     330.701,      12.824,      83.595,       1.069,     0.00017,     0.00000, 99080.10000
1980-04-17,     143.232,     298.599,      11.949,      80.149,       2.277,     0.00000,     0.00000, 98706.20000
1980-04-18,     151.162,     274.913,      11.152,      75.641,       2.634,     0.00000,     0.00000, 99220.30000
1980-04-19,     149.433,     271.902,      10.322,      79.675,       0.364,     0.00000,     0.00000, 99305.00000
1980-04-20,     122.774,     331.452,      11.384,      85.551,       1.199,     0.00000,     0.00000, 98991.10000
1980-04-21,     136.580,     300.633,      12.280,      82.554,       0.655,     0.00000,     0.00000, 98828.60000
1980-04-22,     121.476,     329.029,      11.617,      87.382,       1.649,     0.00000,     0.00000, 98811.30000
1980-04-23,     106.381,     365.323,      12.584,      88.265,       3.089,     0.00001,     0.00000, 98585.00000
1980-04-24,     123.659,     330.998,      15.001,      86.258,       3.221,     0.00001,     0.00000, 98471.10000
1980-04-25,      79.861,     432.638,      14.365,      91.867,       0.468,     0.00015,     0.00000, 98502.50000
1980-04-26,      31.622,     508.965,      14.873,      96.199,       4.203,     0.01622,     0.00000, 98039.10000
1980-04-27,      35.155,     513.320,      15.487,      96.984,       3.360,     0.03802,     0.00000, 97175.10000
1980-04-28,      78.488,     409.341,      10.582,      91.640,       3.380,     0.01617,     0.00000, 96966.80000
1980-04-29,     101.897,     354.051,      11.463,      86.912,       3.500,     0.00307,     0.00000, 97686.90000
1980-04-30,     104.857,     342.468,      11.057,      79.298,       2.309,     0.00113,     0.00000, 98345.00000
1980-05-01,     123.353,     289.167,      10.127,      78.745,       1.338,     0.00000,     0.00000, 98780.60000
1980-05-02,      89.839,     371.708,      10.429,      81.902,       3.372,     0.00004,     0.00000, 98882.40000
1980-05-03,     112.402,     313.203,      10.931,      83.813,       0.970,     0.00001,     0.00000, 99501.00000
1980-05-04,     116.920,     295.832,      10.330,      84.468,       2.526,     0.00000,     0.00000, 99522.80000
1980-05-05,      84.229,     379.486,      10.620,      84.201,       0.932,     0.00001,     0.00000, 99402.80000
