time,flow,temp,salt,OXY_oxy,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads,NIT_amm,NIT_nit,OGM_don,OGM_pon,OGM_doc,OGM_poc,SIL_rsi,PHY_cyano,PHY_green,PHY_diatom,NCS_ss1
1980-03-10,0.79823,16.01893,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-11,5.49785,16.081,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-12,3.7423,15.52707,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-13,0.07275,14.55443,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-14,23.4587,13.58887,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-15,18.45314,13.71497,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-16,0.47391,13.41727,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-17,0.38688,12.7756,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-18,0.09179,12.3318,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-19,0.05507,13.5836,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-20,0.03468,14.2561,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-21,0.02924,13.69253,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-22,0.14006,12.93663,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-23,0.61669,13.31333,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-24,0.92877,14.17337,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-25,0.44059,14.16517,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-26,0.17474,14.05153,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-27,0.08703,13.88553,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-28,0.68536,14.37137,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-29,0.28693,15.1018,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-30,5.98334,15.8194,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-03-31,7.16585,14.81143,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-01,6.02033,13.61553,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-02,5.63433,11.83503,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-03,0.53556,11.34797,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-04,0.03993,10.7755,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-05,1.00848,11.0832,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-06,4.08401,12.1208,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-07,10.49116,13.16087,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-08,18.63573,13.7517,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-09,3.81703,13.28657,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-10,0.76028,12.86513,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-11,0.39462,12.3563,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-12,0.12371,12.07103,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-13,0.14485,11.68497,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-14,0.01566,11.7006,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-15,0.02506,11.9281,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-16,0.06499,12.39757,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-17,0.00078,12.35597,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-18,0,11.97483,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-19,0.00078,11.14093,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-20,0,10.9526,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-21,0,11.32857,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-22,0.00078,11.76007,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-23,0.0047,12.16013,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-24,0.00313,13.06713,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-25,0.06029,13.98327,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-26,6.34839,14.74617,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-27,14.88444,14.90823,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-28,6.33039,13.6472,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-29,1.20109,12.5108,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-04-30,0.44211,11.03437,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-01,0.00059,10.88247,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-02,0.01711,10.53777,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-03,0.00354,10.4955,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-04,0,10.56337,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-05,0.00236,10.62703,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-06,0.01003,10.38943,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-07,0.00944,10.27564,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-08,0.00177,10.097,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-09,0.00177,10.31114,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-10,0.00236,10.33597,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-11,0.00059,10.52553,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-12,0.00708,10.12146,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-13,0.22367,10.83386,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-14,1.43941,11.71846,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-15,1.56512,12.35307,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-16,1.39633,11.97287,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
1980-05-17,6.37145,11.50947,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,5
