time,flow,temp,salt
1984-07-02,2.64525,10.80807,0
1984-07-03,0.11209,10.28795,0
1984-07-04,21.89283,9.77579,0
1984-07-05,26.57587,9.65129,0
1984-07-06,5.15376,9.53448,0
1984-07-07,3.08912,8.77495,0
1984-07-08,0.00224,7.2343,0
1984-07-09,0,6.14904,0
1984-07-10,0.35644,6.15357,0
1984-07-11,19.73406,7.71416,0
1984-07-12,11.28493,8.81182,0
1984-07-13,11.85879,9.28862,0
1984-07-14,13.74188,7.72054,0
1984-07-15,0.48646,5.87726,0
1984-07-16,0.01793,4.66466,0
1984-07-17,0,4.64986,0
1984-07-18,0.6389,5.40912,0
1984-07-19,4.03065,6.13037,0
1984-07-20,3.00393,7.12309,0
1984-07-21,35.6504,8.6347,0
1984-07-22,35.51363,10.01787,0
1984-07-23,0.37437,10.17849,0
1984-07-24,3.54419,9.16569,0
1984-07-25,4.63367,8.13052,0
1984-07-26,0.47301,7.17194,0
1984-07-27,0.00224,6.54931,0
1984-07-28,0.04708,6.24405,0
1984-07-29,13.48627,7.57383,0
1984-07-30,17.42955,9.16454,0
1984-07-31,22.6999,9.70895,0
1984-08-01,13.34922,9.31657,0
1984-08-02,0.6348,9.17911,0
1984-08-03,0.59924,9.51135,0
1984-08-04,8.38825,8.60087,0
1984-08-05,2.2978,7.20362,0
1984-08-06,0.16382,5.76908,0
1984-08-07,0.05497,5.2448,0
1984-08-08,0.00108,5.0767,0
1984-08-09,0.18538,5.64924,0
1984-08-10,0.79,6.83476,0
1984-08-11,0.86437,7.85069,0
1984-08-12,1.98201,8.21963,0
1984-08-13,10.95332,8.52079,0
1984-08-14,16.1094,8.94954,0
1984-08-15,20.99922,9.52805,0
1984-08-16,17.98577,9.97151,0
1984-08-17,4.88335,10.2112,0
1984-08-18,7.83536,10.14305,0
1984-08-19,5.08706,9.95889,0
1984-08-20,4.17203,10.16019,0
1984-08-21,16.6644,10.60277,0
1984-08-22,10.40803,10.55546,0
1984-08-23,0.14658,9.23279,0
1984-08-24,0.0388,7.63317,0
1984-08-25,2.68687,6.62693,0
1984-08-26,9.83351,6.57924,0
1984-08-27,3.46933,7.10655,0
1984-08-28,0.8967,7.90001,0
1984-08-29,20.5864,8.53287,0
1984-08-30,35.48973,8.97581,0
1984-08-31,5.38316,9.05552,0
1984-09-01,3.65821,9.42707,0
1984-09-02,10.56748,9.13256,0
1984-09-03,8.186,9.06793,0
1984-09-04,2.40988,8.71855,0
1984-09-05,0.41664,9.4005,0
1984-09-06,0.12625,9.15956,0
1984-09-07,0.25566,8.77525,0
1984-09-08,0.29985,7.63798,0
1984-09-09,2.43828,7.50305,0
1984-09-10,3.51618,7.91213,0
1984-09-11,2.96381,8.66988,0
1984-09-12,20.31427,9.38905,0
1984-09-13,16.72546,9.30143,0
1984-09-14,2.30729,8.70703,0
1984-09-15,0.30301,7.50283,0
1984-09-16,0.30932,6.91904,0
1984-09-17,0.09469,6.75293,0
1984-09-18,2.76023,7.03715,0
1984-09-19,6.03179,7.16289,0
1984-09-20,7.90192,7.7667,0
1984-09-21,4.11115,8.64781,0
1984-09-22,11.12613,9.63948,0
1984-09-23,18.54358,10.0377,0
1984-09-24,10.78995,9.88708,0
1984-09-25,13.80583,10.01548,0
1984-09-26,35.78828,9.55063,0
1984-09-27,12.02254,9.30771,0
1984-09-28,8.19388,8.99045,0
1984-09-29,24.74104,8.27604,0
1984-09-30,19.23068,7.65408,0
1984-10-01,0.10141,6.56608,0
1984-10-02,0.64302,6.756,0
1984-10-03,0.32266,6.95058,0
1984-10-04,0.0023,7.57231,0
1984-10-05,0.00691,8.22939,0
1984-10-06,1.41511,9.07372,0
1984-10-07,1.41972,9.46148,0
1984-10-08,0.74673,9.98917,0
1984-10-09,0.44481,10.09037,0
1984-10-10,4.99205,11.0018,0
1984-10-11,1.5073,10.65363,0
1984-10-12,0.43329,10.7889,0
1984-10-13,0.41024,11.04433,0
1984-10-14,0.48399,12.58287,0
1984-10-15,0.65915,13.19393,0
1984-10-16,1.95672,13.32757,0
1984-10-17,11.10419,12.7081,0
1984-10-18,7.75773,12.1894,0
1984-10-19,0.75595,11.12479,0
1984-10-20,7.29909,10.21662,0
1984-10-21,2.48912,9.13616,0
1984-10-22,1.48886,8.71273,0
1984-10-23,0.0023,8.77421,0
1984-10-24,0.09219,9.92701,0
1984-10-25,0.06223,10.69582,0
1984-10-26,0,11.15793,0
1984-10-27,0,11.69137,0
1984-10-28,0.02074,12.3003,0
1984-10-29,0.08758,12.76307,0
1984-10-30,0,12.7545,0
1984-10-31,0.46724,12.8468,0
1984-11-01,10.77408,12.6112,0
1984-11-02,40.36835,12.8462,0
1984-11-03,50.76546,13.08163,0
1984-11-04,11.70326,13.833,0
1984-11-05,0.16152,13.804,0
1984-11-06,0.89335,14.26333,0
1984-11-07,1.20044,14.2429,0
1984-11-08,0.50251,14.4762,0
1984-11-09,0.32902,14.21947,0
1984-11-10,0.56632,14.5208,0
1984-11-11,1.32208,15.1697,0
1984-11-12,0.23331,15.84213,0
1984-11-13,0.19542,16.32367,0
1984-11-14,1.97016,16.2937,0
1984-11-15,21.69968,15.6732,0
1984-11-16,10.53275,13.96773,0
1984-11-17,3.70302,12.49327,0
1984-11-18,0.7079,11.49913,0
1984-11-19,0.43272,11.66713,0
1984-11-20,0.10369,11.97947,0
1984-11-21,0.01396,13.1327,0
1984-11-22,0.83752,14.50103,0
1984-11-23,1.10871,15.88903,0
1984-11-24,31.13764,15.99077,0
1984-11-25,43.70043,14.5446,0
1984-11-26,1.88042,13.51727,0
1984-11-27,0.46662,12.7883,0
1984-11-28,0.07777,13.63087,0
1984-11-29,0.30709,14.03207,0
1984-11-30,0.36234,15.02297,0
1984-12-01,3.89208,15.62347,0
1984-12-02,0.5279,15.87153,0
1984-12-03,0.44668,15.74763,0
1984-12-04,9.02113,15.76263,0
1984-12-05,16.99274,16.04323,0
1984-12-06,5.74754,15.82873,0
1984-12-07,11.70746,15.55483,0
1984-12-08,9.18044,15.5568,0
1984-12-09,1.55558,16.21783,0
1984-12-10,20.63803,16.90943,0
1984-12-11,12.29476,16.56833,0
1984-12-12,7.09383,15.79503,0
1984-12-13,37.62134,15.53193,0
1984-12-14,21.18463,16.1006,0
1984-12-15,8.54009,17.2216,0
1984-12-16,7.34997,17.2128,0
1984-12-17,0.24989,16.47727,0
1984-12-18,0.06872,15.77007,0
1984-12-19,0,15.7845,0
1984-12-20,4.31065,16.67403,0
1984-12-21,30.96484,17.27463,0
1984-12-22,6.81582,18.0249,0
1984-12-23,1.26195,17.86987,0
1984-12-24,1.48374,18.004,0
1984-12-25,1.31818,17.92777,0
1984-12-26,1.52434,18.65103,0
1984-12-27,1.743,18.90517,0
1984-12-28,8.59006,18.93737,0
1984-12-29,14.99986,18.4221,0
1984-12-30,6.92828,18.165,0
1984-12-31,3.40695,17.86003,0
1985-01-01,7.04453,17.70047,0
1985-01-02,8.9659,18.0079,0
1985-01-03,2.44852,18.30407,0
1985-01-04,1.80605,17.86073,0
1985-01-05,0.01498,17.0206,0
1985-01-06,0.02097,16.85717,0
1985-01-07,0.02845,17.5009,0
1985-01-08,0.0015,18.03303,0
1985-01-09,0.02097,18.03243,0
1985-01-10,22.47836,18.09957,0
1985-01-11,26.11749,17.622,0
1985-01-12,6.74801,16.7369,0
1985-01-13,4.41181,15.94793,0
1985-01-14,2.64768,15.79077,0
1985-01-15,0.6155,16.80517,0
1985-01-16,0.01498,17.87307,0
1985-01-17,0.08985,18.44733,0
1985-01-18,2.25981,18.40313,0
1985-01-19,2.29576,17.87947,0
1985-01-20,23.30503,17.26993,0
1985-01-21,28.83706,16.76687,0
1985-01-22,8.80565,16.35197,0
1985-01-23,1.5305,16.46663,0
1985-01-24,21.6727,16.2245,0
1985-01-25,14.84237,16.2422,0
1985-01-26,12.25004,16.06123,0
1985-01-27,10.96667,16.2902,0
1985-01-28,0.22763,16.95963,0
1985-01-29,0.07937,17.8661,0
1985-01-30,0.8611,18.28947,0
1985-01-31,1.97352,18.30453,0
1985-02-01,7.47325,17.83533,0
1985-02-02,5.17242,16.91253,0
1985-02-03,0.06449,15.9007,0
1985-02-04,0.69009,15.79867,0
1985-02-05,0.45307,16.72343,0
1985-02-06,0.19348,17.38387,0
1985-02-07,4.18083,17.43583,0
1985-02-08,4.01153,18.06567,0
1985-02-09,0.03708,18.47353,0
1985-02-10,0.97386,18.55633,0
1985-02-11,0.00161,17.17097,0
1985-02-12,0.00161,15.8364,0
1985-02-13,0.09674,15.20913,0
1985-02-14,1.6059,15.21657,0
1985-02-15,24.88827,16.23597,0
1985-02-16,78.78919,16.5875,0
1985-02-17,3.73582,16.64333,0
1985-02-18,0.17897,15.9496,0
1985-02-19,0.82552,15.2881,0
1985-02-20,0.67557,15.04243,0
1985-02-21,1.67362,15.04913,0
1985-02-22,0.61753,15.17567,0
1985-02-23,0.68364,15.2169,0
1985-02-24,0.96742,15.3171,0
1985-02-25,0.27249,15.62313,0
1985-02-26,1.61073,15.90273,0
1985-02-27,10.0417,15.92017,0
1985-02-28,38.27689,16.18213,0
1985-03-01,28.51591,16.49147,0
1985-03-02,2.66901,16.97827,0
1985-03-03,3.39612,17.15087,0
1985-03-04,3.31533,17.09687,0
1985-03-05,1.23388,16.98967,0
1985-03-06,0.76383,16.8953,0
1985-03-07,0.64044,16.08543,0
1985-03-08,0.00294,14.85293,0
1985-03-09,0.00441,14.08333,0
1985-03-10,0.18068,14.34377,0
1985-03-11,4.89,15.07373,0
1985-03-12,7.09484,14.89767,0
1985-03-13,20.34591,14.1867,0
1985-03-14,10.90515,14.3308,0
1985-03-15,0.5244,15.3207,0
1985-03-16,0.40689,16.7015,0
1985-03-17,0.15717,16.86997,0
1985-03-18,0.23503,16.25163,0
1985-03-19,0.63604,15.22733,0
1985-03-20,0.09107,13.86773,0
1985-03-21,0.05582,13.28023,0
1985-03-22,0.567,13.79717,0
1985-03-23,0.12045,14.49257,0
1985-03-24,0.07345,14.1822,0
1985-03-25,15.86275,13.4438,0
1985-03-26,11.11819,13.9191,0
1985-03-27,0.00294,14.76293,0
1985-03-28,0.02791,14.9204,0
1985-03-29,0.09989,14.38593,0
1985-03-30,0.04407,13.72517,0
1985-03-31,0.00147,12.76497,0
1985-04-01,0,12.3253,0
1985-04-02,16.38452,11.95623,0
1985-04-03,14.90884,12.8291,0
1985-04-04,0,12.58513,0
1985-04-05,0.02951,12.52657,0
1985-04-06,0.02741,11.5773,0
1985-04-07,0.00422,11.16367,0
1985-04-08,0.01265,11.15473,0
1985-04-09,0.23822,11.37467,0
1985-04-10,0.71677,11.75463,0
1985-04-11,0.3373,11.67947,0
1985-04-12,0.12649,11.737,0
1985-04-13,0.17287,11.86583,0
1985-04-14,0.22768,12.13377,0
1985-04-15,1.07094,12.48847,0
1985-04-16,8.75937,13.02977,0
1985-04-17,11.81622,13.82657,0
1985-04-18,11.72342,14.7605,0
1985-04-19,62.22001,15.44237,0
1985-04-20,66.31826,15.19133,0
1985-04-21,4.7075,13.1501,0
1985-04-22,0.73785,10.89228,0
1985-04-23,0.2066,9.30919,0
1985-04-24,0.01687,9.57572,0
1985-04-25,0.10541,10.05648,0
1985-04-26,0.08643,10.62187,0
1985-04-27,1.30706,10.70533,0
1985-04-28,1.02245,10.5006,0
1985-04-29,0.156,10.07284,0
1985-04-30,0.00809,9.95208,0
1985-05-01,0.00405,9.8562,0
1985-05-02,0.0027,9.73295,0
1985-05-03,0.31959,9.83159,0
1985-05-04,0.4504,9.79518,0
1985-05-05,0.54884,10.19665,0
1985-05-06,0.59469,10.38838,0
1985-05-07,0.04315,10.98927,0
1985-05-08,0.00405,10.89867,0
1985-05-09,0.4976,10.82193,0
1985-05-10,0.33173,10.64677,0
1985-05-11,0.30881,10.8351,0
1985-05-12,1.01138,9.96441,0
1985-05-13,7.93593,8.49694,0
1985-05-14,4.30172,7.19573,0
1985-05-15,0.0027,7.04386,0
1985-05-16,0.00135,7.62071,0
1985-05-17,0.07012,8.33578,0
1985-05-18,1.73417,8.8246,0
1985-05-19,2.31808,9.18171,0
1985-05-20,0.6783,9.68675,0
1985-05-21,15.05606,10.20006,0
1985-05-22,49.75431,11.3581,0
1985-05-23,5.17555,11.71553,0
1985-05-24,0.21846,10.72941,0
1985-05-25,0.0027,9.13695,0
1985-05-26,0,8.17304,0
1985-05-27,0.03641,8.36736,0
1985-05-28,0.04855,8.72062,0
1985-05-29,0.01214,8.70563,0
1985-05-30,0.03236,8.90178,0
1985-05-31,0.07788,8.84383,0
1985-06-01,1.13253,9.07718,0
1985-06-02,0.48676,9.27394,0
1985-06-03,0.0146,9.11418,0
1985-06-04,6.7254,10.0288,0
1985-06-05,5.48253,10.87927,0
1985-06-06,30.0688,11.8803,0
1985-06-07,8.2814,11.05348,0
1985-06-08,0.00811,10.16444,0
1985-06-09,0.13467,9.17808,0
1985-06-10,0.10222,9.07355,0
1985-06-11,0.01623,8.8032,0
1985-06-12,0.06166,8.73196,0
1985-06-13,19.5775,8.92055,0
1985-06-14,58.57827,9.47183,0
1985-06-15,17.41303,10.08484,0
1985-06-16,15.48867,9.93782,0
1985-06-17,15.43518,9.59582,0
1985-06-18,9.30197,9.09287,0
1985-06-19,0.93133,8.55699,0
1985-06-20,2.14499,8.97592,0
1985-06-21,59.65075,10.04777,0
1985-06-22,30.39321,10.81313,0
1985-06-23,4.78647,10.17543,0
1985-06-24,7.32897,8.532,0
1985-06-25,2.27479,7.62748,0
1985-06-26,0.01785,6.77468,0
1985-06-27,4.09852,6.97268,0
1985-06-28,6.41062,7.44521,0
1985-06-29,10.08894,8.1116,0
1985-06-30,9.51171,8.52835,0
1985-07-01,0.04303,8.14228,0
1985-07-02,0.01111,7.63279,0
1985-07-03,0.04303,7.10529,0
1985-07-04,0.22211,7.47741,0
1985-07-05,0.26098,8.00827,0
1985-07-06,0.29984,8.27464,0
1985-07-07,1.47562,7.69544,0
1985-07-08,0.33732,7.33198,0
1985-07-09,0.3401,7.13624,0
1985-07-10,1.43397,6.47584,0
1985-07-11,18.70966,7.227,0
1985-07-12,27.44959,8.51403,0
1985-07-13,5.48186,10.17409,0
1985-07-14,3.41767,9.91754,0
1985-07-15,2.92348,8.59024,0
1985-07-16,6.19399,8.68014,0
1985-07-17,19.76057,9.48,0
1985-07-18,34.11001,10.21637,0
1985-07-19,33.73939,9.343,0
1985-07-20,28.56427,8.91175,0
1985-07-21,4.88079,9.13695,0
1985-07-22,0.24571,9.5544,0
1985-07-23,1.99618,8.88718,0
1985-07-24,19.83824,7.87625,0
1985-07-25,12.71972,7.3149,0
1985-07-26,1.04251,7.09051,0
1985-07-27,0.08051,7.02777,0
1985-07-28,0.16936,7.06719,0
1985-07-29,0.74406,7.2153,0
1985-07-30,15.76958,8.12395,0
1985-07-31,10.87658,8.2511,0
1985-08-01,9.84882,8.10666,0
1985-08-02,6.55608,6.81679,0
1985-08-03,0.80894,6.16363,0
1985-08-04,0.66554,5.94932,0
1985-08-05,0.13605,6.25555,0
1985-08-06,0.04596,6.83984,0
1985-08-07,0.17466,7.56536,0
1985-08-08,1.01301,8.32523,0
1985-08-09,11.49246,8.59215,0
1985-08-10,21.4001,8.21166,0
1985-08-11,2.24848,7.33918,0
1985-08-12,0.01655,6.28503,0
1985-08-13,0.03493,5.30748,0
1985-08-14,0.32909,4.84477,0
1985-08-15,0.3438,4.70232,0
1985-08-16,0.34196,5.05763,0
1985-08-17,0.39711,5.6632,0
1985-08-18,13.92112,7.46548,0
1985-08-19,17.36831,8.2552,0
1985-08-20,1.62891,8.46042,0
1985-08-21,0.17833,7.57966,0
1985-08-22,0.02022,7.35597,0
1985-08-23,0.01471,7.11353,0
1985-08-24,29.9564,8.00826,0
1985-08-25,31.31875,9.14675,0
1985-08-26,1.30901,9.91549,0
1985-08-27,10.08418,8.52092,0
1985-08-28,3.30377,7.04685,0
1985-08-29,0.01838,5.83805,0
1985-08-30,0.99463,6.46159,0
1985-08-31,6.6029,7.29089,0
1985-09-01,4.61184,8.71046,0
1985-09-02,12.46215,9.79885,0
1985-09-03,40.04926,10.85463,0
1985-09-04,16.21489,10.50954,0
1985-09-05,7.97477,9.27237,0
1985-09-06,3.6373,7.50511,0
1985-09-07,0.39881,7.64557,0
1985-09-08,0.24439,8.44226,0
1985-09-09,0.09745,9.38793,0
1985-09-10,2.91614,9.23725,0
1985-09-11,3.78423,8.47634,0
1985-09-12,2.05104,8.38877,0
1985-09-13,1.53828,8.60537,0
1985-09-14,0.33884,9.02077,0
1985-09-15,0.60572,8.86565,0
1985-09-16,2.37788,8.75503,0
1985-09-17,4.93119,8.85719,0
1985-09-18,2.06304,8.94825,0
1985-09-19,1.87562,9.04798,0
1985-09-20,1.9116,9.03786,0
1985-09-21,0.67019,8.88209,0
1985-09-22,0.2084,8.86194,0
1985-09-23,1.65672,8.99013,0
1985-09-24,3.8397,9.41036,0
1985-09-25,14.84601,9.84712,0
1985-09-26,16.26437,10.74818,0
1985-09-27,5.01215,10.49655,0
1985-09-28,2.29393,9.95059,0
1985-09-29,1.44682,9.15328,0
1985-09-30,0.71574,9.43633,0
1985-10-01,0.01459,9.52851,0
1985-10-02,0.06811,9.23256,0
1985-10-03,4.6666,8.94094,0
1985-10-04,7.19875,8.98183,0
1985-10-05,2.70485,9.59362,0
1985-10-06,0.0073,10.90572,0
1985-10-07,0.49925,12.00233,0
1985-10-08,3.21383,11.54694,0
1985-10-09,2.45492,10.70791,0
1985-10-10,0.8781,9.73631,0
1985-10-11,1.20648,10.06223,0
1985-10-12,4.02809,10.81393,0
1985-10-13,2.42512,10.88042,0
1985-10-14,0.20128,10.89822,0
1985-10-15,0.56493,9.53738,0
1985-10-16,0.3375,9.12196,0
1985-10-17,0.58439,8.38462,0
1985-10-18,0.70905,8.87871,0
1985-10-19,1.88634,9.80175,0
1985-10-20,16.6603,11.39169,0
1985-10-21,6.44105,11.86783,0
1985-10-22,15.5529,11.9882,0
1985-10-23,13.32112,11.83447,0
1985-10-24,15.00434,11.7509,0
1985-10-25,23.11944,10.42044,0
1985-10-26,0.49378,8.69848,0
1985-10-27,0.06203,8.25795,0
1985-10-28,0.01764,9.44781,0
1985-10-29,0.00608,11.09573,0
1985-10-30,0.02797,11.83017,0
1985-10-31,6.93374,11.95587,0
1985-11-01,11.15199,11.56413,0
1985-11-02,1.36772,10.92547,0
1985-11-03,4.00134,9.96217,0
1985-11-04,1.33673,9.45797,0
1985-11-05,0.71042,9.76721,0
1985-11-06,0.76796,10.56834,0
1985-11-07,0.56878,11.2573,0
1985-11-08,0.17041,12.08767,0
1985-11-09,0.09074,12.1911,0
1985-11-10,0.08189,12.8381,0
1985-11-11,0.07746,12.75073,0
1985-11-12,7.49809,12.82953,0
1985-11-13,2.21535,12.31607,0
1985-11-14,0.00443,12.4743,0
1985-11-15,0.00664,13.4544,0
1985-11-16,0.00443,14.323,0
1985-11-17,0.16377,14.31273,0
1985-11-18,2.34149,14.09147,0
1985-11-19,36.75349,13.7922,0
1985-11-20,6.62833,13.0705,0
1985-11-21,1.2305,12.37927,0
1985-11-22,17.36868,12.0066,0
1985-11-23,47.69963,12.8766,0
1985-11-24,31.23613,13.03367,0
1985-11-25,47.68852,13.22967,0
1985-11-26,18.90673,13.15997,0
1985-11-27,7.77251,13.80747,0
1985-11-28,5.1234,14.2609,0
1985-11-29,7.34759,14.35203,0
1985-11-30,8.32246,14.4227,0
1985-12-01,32.20162,14.62607,0
1985-12-02,38.82199,14.49337,0
1985-12-03,15.89524,14.54337,0
1985-12-04,1.50116,13.9666,0
1985-12-05,1.74113,13.89373,0
1985-12-06,3.04883,13.4824,0
1985-12-07,8.08435,13.29433,0
1985-12-08,7.91321,13.1602,0
1985-12-09,1.35608,13.39837,0
1985-12-10,1.06589,14.451,0
1985-12-11,2.2378,15.621,0
1985-12-12,2.48335,16.17817,0
1985-12-13,2.74376,16.07943,0
1985-12-14,4.93878,15.8851,0
1985-12-15,10.29236,15.99973,0
1985-12-16,7.9746,15.9658,0
1985-12-17,0.4204,15.20703,0
1985-12-18,2.77911,14.7677,0
1985-12-19,2.97443,14.6578,0
1985-12-20,2.55961,15.3734,0
1985-12-21,2.448,15.96067,0
1985-12-22,14.81445,16.27287,0
1985-12-23,16.32683,16.98593,0
1985-12-24,4.2654,16.70417,0
1985-12-25,10.64767,16.98053,0
1985-12-26,7.21564,16.42247,0
1985-12-27,1.63324,16.83103,0
1985-12-28,34.3631,16.7068,0
1985-12-29,25.91789,16.78407,0
1985-12-30,0.36087,16.41943,0
1985-12-31,0.18049,16.23367,0
1986-01-01,9.67359,16.3155,0
1986-01-02,51.05645,16.8779,0
1986-01-03,61.50593,17.3057,0
1986-01-04,9.45094,17.67837,0
1986-01-05,8.18516,18.0806,0
1986-01-06,8.93054,18.369,0
1986-01-07,3.19015,18.33917,0
1986-01-08,29.9677,17.61103,0
1986-01-09,9.77909,17.6188,0
1986-01-10,0.0961,17.84107,0
1986-01-11,18.07437,18.5918,0
1986-01-12,18.81272,18.86233,0
1986-01-13,0.00234,18.49263,0
1986-01-14,0,18.3521,0
1986-01-15,0.98681,18.07543,0
1986-01-16,1.37123,18.34807,0
1986-01-17,0.32816,18.8554,0
1986-01-18,0.32816,19.7218,0
1986-01-19,4.99032,19.67547,0
1986-01-20,5.43334,18.71843,0
1986-01-21,2.26662,17.71627,0
1986-01-22,2.89012,17.6861,0
1986-01-23,2.8198,18.22607,0
1986-01-24,65.4086,17.8495,0
1986-01-25,68.40655,17.70877,0
1986-01-26,0.00234,16.8359,0
1986-01-27,0.00234,16.92013,0
1986-01-28,0.60475,15.588,0
1986-01-29,0.6024,14.84637,0
1986-01-30,0.03047,14.076,0
1986-01-31,4.70497,14.56923,0
1986-02-01,20.94816,15.57827,0
1986-02-02,5.40338,16.89627,0
1986-02-03,1.71296,18.42617,0
1986-02-04,3.90944,19.02483,0
1986-02-05,11.11054,18.76573,0
1986-02-06,5.4943,18.1257,0
1986-02-07,0.0062,17.8019,0
1986-02-08,1.61791,17.29153,0
1986-02-09,1.14266,16.86327,0
1986-02-10,0.71701,16.87483,0
1986-02-11,0.0124,17.316,0
1986-02-12,0.01033,17.48567,0
1986-02-13,0.09092,16.80147,0
1986-02-14,1.35756,16.39863,0
1986-02-15,11.81715,16.29807,0
1986-02-16,14.44962,16.72727,0
1986-02-17,0.32234,16.5899,0
1986-02-18,0.12604,16.48607,0
1986-02-19,3.77307,16.43063,0
1986-02-20,3.86811,16.69357,0
1986-02-21,0.04752,17.11733,0
1986-02-22,2.46716,17.24617,0
1986-02-23,15.92913,17.55507,0
1986-02-24,35.66431,17.993,0
1986-02-25,1.11581,18.00867,0
1986-02-26,3.65941,17.35643,0
1986-02-27,11.91844,16.6083,0
1986-02-28,9.18992,16.04053,0
1986-03-01,3.77698,15.8456,0
1986-03-02,0.87209,15.22787,0
1986-03-03,19.07001,14.76907,0
1986-03-04,5.35961,14.81947,0
1986-03-05,0.41879,14.7989,0
1986-03-06,0.10666,15.01967,0
1986-03-07,0.06117,14.57197,0
1986-03-08,0.50036,14.67183,0
1986-03-09,1.14345,14.90857,0
1986-03-10,0.69642,15.78427,0
1986-03-11,6.97518,16.45827,0
1986-03-12,35.99115,17.19707,0
1986-03-13,14.78794,17.5316,0
1986-03-14,17.04343,17.4555,0
1986-03-15,11.149,17.08787,0
1986-03-16,0.41095,16.6313,0
1986-03-17,0.00314,16.1281,0
1986-03-18,0.00314,15.6518,0
1986-03-19,0.00627,15.16973,0
1986-03-20,0.04235,15.37743,0
1986-03-21,0.03921,15.06463,0
1986-03-22,0.22273,14.95747,0
1986-03-23,0.84229,14.1945,0
1986-03-24,0.78582,14.1368,0
1986-03-25,0,13.39123,0
1986-03-26,0.00314,13.16803,0
1986-03-27,0.26037,12.98333,0
1986-03-28,0.90503,13.59837,0
1986-03-29,0.39997,13.14217,0
1986-03-30,4.69299,12.5087,0
1986-03-31,5.5417,11.36053,0
1986-04-01,0.62903,11.69203,0
1986-04-02,0.9055,12.2221,0
1986-04-03,1.69606,12.82697,0
1986-04-04,1.42736,13.1014,0
1986-04-05,4.13609,13.5935,0
1986-04-06,5.72498,13.73937,0
1986-04-07,0.03572,13.6733,0
1986-04-08,0.01708,13.1855,0
1986-04-09,0.27336,13.01107,0
1986-04-10,0.1724,12.53043,0
1986-04-11,0.00155,11.95667,0
1986-04-12,3.18245,11.96403,0
1986-04-13,1.519,11.6652,0
1986-04-14,0.10717,11.59303,0
1986-04-15,0.00155,11.27793,0
1986-04-16,0.00311,11.35133,0
1986-04-17,0.00311,11.61447,0
1986-04-18,0.00311,11.765,0
1986-04-19,0.10251,12.17743,0
1986-04-20,1.11673,12.81817,0
1986-04-21,3.46357,13.73907,0
1986-04-22,9.65912,14.19753,0
1986-04-23,7.28436,14.10867,0
1986-04-24,0.09319,13.87673,0
1986-04-25,3.10012,14.23567,0
1986-04-26,8.91985,14.75807,0
1986-04-27,39.96766,15.1381,0
1986-04-28,29.89544,14.88817,0
1986-04-29,0.00621,13.49477,0
1986-04-30,0.30329,12.07277,0
1986-05-01,0.16945,11.08307,0
1986-05-02,0.10192,10.86127,0
1986-05-03,0.78831,11.00927,0
1986-05-04,0.59307,10.54164,0
1986-05-05,0.19278,10.5375,0
1986-05-06,0.13384,10.2691,0
1986-05-07,0.55501,10.8358,0
1986-05-08,0.05648,10.98643,0
1986-05-09,0.0307,10.97237,0
1986-05-10,0.00737,10.6655,0
1986-05-11,2.02971,11.07053,0
1986-05-12,1.90323,11.39617,0
1986-05-13,0.4887,11.6005,0
1986-05-14,0.53291,11.18683,0
1986-05-15,0.32416,10.59445,0
1986-05-16,17.85843,11.08481,0
1986-05-17,23.95984,11.38498,0
1986-05-18,1.20456,11.22453,0
1986-05-19,26.1173,10.40233,0
1986-05-20,36.8208,10.88663,0
1986-05-21,7.82167,11.4481,0
1986-05-22,0.10314,10.62534,0
1986-05-23,0.09332,8.51402,0
1986-05-24,0.79936,7.96247,0
1986-05-25,47.43347,9.22807,0
1986-05-26,18.29683,10.34155,0
1986-05-27,0.78462,9.47923,0
1986-05-28,0.0442,7.87255,0
1986-05-29,6.77673,8.00355,0
1986-05-30,12.23352,8.79081,0
1986-05-31,0.71907,9.56118,0
1986-06-01,1.28097,8.46395,0
1986-06-02,1.06956,7.74572,0
1986-06-03,0.25592,7.35046,0
1986-06-04,1.81227,7.82438,0
1986-06-05,0.06537,8.60235,0
1986-06-06,0.00417,9.01256,0
1986-06-07,0.03894,8.61892,0
1986-06-08,5.20594,8.95293,0
1986-06-09,28.43721,10.01066,0
1986-06-10,15.32297,11.02957,0
1986-06-11,0.03199,10.0217,0
1986-06-12,0.03199,8.35808,0
1986-06-13,0.03755,7.20313,0
1986-06-14,0.18637,7.03221,0
1986-06-15,0.18637,5.71047,0
1986-06-16,0.00278,4.72948,0
1986-06-17,0.00139,4.00492,0
1986-06-18,0.00556,4.44218,0
1986-06-19,5.2268,5.64946,0
1986-06-20,10.56347,7.54157,0
1986-06-21,4.55502,9.14694,0
1986-06-22,0.19889,9.15378,0
1986-06-23,3.84847,8.73082,0
1986-06-24,15.64841,8.41499,0
1986-06-25,8.00849,7.88535,0
1986-06-26,0.61197,7.26922,0
1986-06-27,7.22405,7.36785,0
1986-06-28,7.263,7.63503,0
1986-06-29,7.37704,7.39622,0
1986-06-30,0.22781,6.41091,0
1986-07-01,0.35779,5.956,0
1986-07-02,1.26064,6.34821,0
1986-07-03,0.0559,6.37822,0
1986-07-04,0,5.72384,0
1986-07-05,19.75375,5.20405,0
1986-07-06,20.70272,5.78265,0
1986-07-07,0.98671,6.68407,0
1986-07-08,0.2334,6.72199,0
1986-07-09,39.25741,6.95755,0
1986-07-10,13.76363,7.45949,0
